@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo STRING
@ATTRIBUTE estado_civil STRING
@ATTRIBUTE cidade STRING
@ATTRIBUTE bairro STRING
@ATTRIBUTE estado STRING
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento STRING
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"

@DATA
1586,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Distrito Federal","Mediocre Iron Table",62.02,"Grocery, Garden & Jewelry","2017-09-12"
1587,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","Bahia","Mediocre Aluminum Hat",14.12,"Sports & Home","2017-10-15"
1588,"M","CASADO","VITORIA","GOIABEIRAS","Goiás","Sleek Iron Computer",12.87,"Computers & Outdoors","2017-09-27"
1589,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Bahia","Mediocre Concrete Plate",63.07,"Jewelry","2017-10-06"
1590,"M","VIÚVO","VITORIA","JARDIM DA PENHA","Paraná","Aerodynamic Copper Knife",10.05,"Clothing","2017-10-15"
1591,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Bahia","Awesome Marble Wallet",55.48,"Grocery","2017-10-15"
1592,"F","DIVORCIADO","VITORIA","GOIABEIRAS","Alagoas","Heavy Duty Granite Computer",5.3,"Toys","2017-09-30"
1593,"M","DIVORCIADO","VITORIA","GOIABEIRAS","Roraima","Gorgeous Iron Table",81.56,"Kids & Computers","2017-11-09"
1594,"M","VIÚVO","VITORIA","MARUÍPE","Mato Grosso do Sul","Rustic Rubber Wallet",82.67,"Industrial","2017-10-28"
1595,"M","CASADO","VITORIA","SAO PEDRO","Rio de Janeiro","Lightweight Aluminum Bag",23.19,"Baby, Home & Electronics","2017-09-15"
1596,"M","VIÚVO","VITORIA","SAO PEDRO","Alagoas","Synergistic Steel Bottle",28.64,"Tools, Home & Industrial","2017-10-22"
1597,"F","CASADO","VITORIA","MARUÍPE","Pará","Practical Iron Knife",98.14,"Movies & Toys","2017-10-23"
1598,"F","SOLTEIRO","VITORIA","SAO PEDRO","Rio Grande do Sul","Durable Steel Gloves",20.46,"Toys","2017-11-06"
1599,"M","CASADO","VITORIA","JARDIM DA PENHA","Espírito Santo","Gorgeous Marble Pants",55.61,"Music","2017-10-14"
1600,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Santa Catarina","Enormous Aluminum Computer",22.85,"Tools","2017-10-22"
1601,"M","SOLTEIRO","VITORIA","MARUÍPE","Paraíba","Awesome Iron Shoes",54.61,"Outdoors, Automotive & Health","2017-10-01"
1602,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Maranhão","Synergistic Concrete Clock",90.18,"Movies","2017-10-21"
1603,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Roraima","Aerodynamic Linen Car",41.38,"Music","2017-09-14"
1604,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","Espírito Santo","Intelligent Copper Wallet",69.46,"Books, Clothing & Jewelry","2017-09-21"
1605,"M","VIÚVO","VITORIA","MARUÍPE","Piauí","Durable Paper Bottle",66.11,"Jewelry, Games & Beauty","2017-10-05"
1606,"F","DIVORCIADO","VITORIA","GOIABEIRAS","Sergipe","Mediocre Paper Coat",45.57,"Electronics, Sports & Home","2017-11-03"
1607,"M","SOLTEIRO","VITORIA","MARUÍPE","Goiás","Awesome Granite Chair",49.37,"Sports","2017-09-20"
1608,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Mato Grosso do Sul","Gorgeous Cotton Knife",59.68,"Kids","2017-10-15"
1609,"F","DIVORCIADO","VITORIA","MARUÍPE","Rio Grande do Sul","Small Granite Table",70.09,"Health, Electronics & Music","2017-09-12"
1610,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Ceará","Incredible Marble Computer",96.84,"Beauty, Electronics & Shoes","2017-10-28"
1611,"F","CASADO","VITORIA","SAO PEDRO","Amazonas","Durable Aluminum Bench",91.35,"Movies & Garden","2017-09-21"
1612,"M","CASADO","VITORIA","PRAIA DO CANTO","Rio Grande do Sul","Heavy Duty Linen Bench",18.44,"Industrial","2017-11-02"
1613,"F","VIÚVO","VITORIA","JARDIM CAMBURI","Paraná","Enormous Paper Bag",40.07,"Outdoors, Music & Beauty","2017-11-03"
1614,"F","SOLTEIRO","VITORIA","SAO PEDRO","Rio Grande do Norte","Fantastic Iron Clock",86.39,"Beauty","2017-10-31"
1615,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Rio Grande do Norte","Enormous Leather Table",97.19,"Health & Computers","2017-10-17"
1616,"M","SOLTEIRO","VITORIA","MARUÍPE","Maranhão","Gorgeous Iron Shirt",4.75,"Toys, Automotive & Clothing","2017-10-29"
1617,"F","VIÚVO","VITORIA","JUCUTUQUARA","Mato Grosso do Sul","Ergonomic Bronze Keyboard",0.11,"Games","2017-10-18"
1618,"M","CASADO","VITORIA","PRAIA DO CANTO","Piauí","Sleek Wool Bag",51.31,"Jewelry & Games","2017-10-17"
1619,"F","CASADO","VITORIA","JUCUTUQUARA","Distrito Federal","Lightweight Paper Chair",87.72,"Beauty, Books & Games","2017-10-24"
1620,"M","CASADO","VITORIA","JUCUTUQUARA","Sergipe","Fantastic Iron Gloves",2.84,"Books, Industrial & Jewelry","2017-11-05"
1621,"F","DIVORCIADO","VITORIA","CENTRO","Rio Grande do Norte","Ergonomic Bronze Keyboard",54.55,"Sports & Books","2017-10-31"
1622,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Sergipe","Synergistic Cotton Pants",80.51,"Books & Health","2017-09-15"
1623,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","São Paulo","Practical Wooden Computer",73.4,"Automotive & Computers","2017-10-02"
1624,"M","DIVORCIADO","VITORIA","CENTRO","Espírito Santo","Intelligent Leather Plate",50.67,"Jewelry","2017-09-11"
1625,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Pará","Aerodynamic Aluminum Keyboard",27.54,"Sports, Toys & Games","2017-10-30"
1626,"F","SOLTEIRO","VITORIA","MARUÍPE","Mato Grosso","Practical Bronze Bottle",95.32,"Toys & Health","2017-10-12"
1627,"F","VIÚVO","VITORIA","MARUÍPE","Paraíba","Incredible Wooden Plate",3.69,"Movies, Computers & Shoes","2017-10-11"
1628,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Amazonas","Fantastic Linen Chair",3.79,"Electronics","2017-09-16"
1629,"F","SOLTEIRO","VITORIA","MARUÍPE","Minas Gerais","Durable Aluminum Wallet",10.96,"Toys, Jewelry & Computers","2017-11-07"
1630,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Piauí","Heavy Duty Concrete Table",96.63,"Music & Garden","2017-11-04"
1631,"M","CASADO","VITORIA","GOIABEIRAS","Goiás","Enormous Wooden Shirt",80.39,"Outdoors","2017-09-15"
1632,"F","CASADO","VITORIA","JUCUTUQUARA","Ceará","Ergonomic Silk Gloves",32.17,"Kids, Sports & Clothing","2017-09-13"
1633,"M","VIÚVO","VITORIA","JARDIM DA PENHA","Pará","Durable Wooden Keyboard",66.49,"Automotive & Toys","2017-10-30"
1634,"M","VIÚVO","VITORIA","JUCUTUQUARA","Rio Grande do Sul","Gorgeous Aluminum Table",41.78,"Movies & Grocery","2017-11-08"
1635,"M","SOLTEIRO","VITORIA","CENTRO","Mato Grosso","Durable Granite Wallet",58.3,"Grocery","2017-09-13"
1636,"F","SOLTEIRO","VITORIA","MARUÍPE","Pernambuco","Awesome Cotton Pants",90.96,"Computers, Baby & Games","2017-09-24"
1637,"M","DIVORCIADO","VITORIA","SAO PEDRO","Espírito Santo","Fantastic Leather Bench",84.14,"Garden, Kids & Movies","2017-11-02"
1638,"M","CASADO","VITORIA","MARUÍPE","Distrito Federal","Mediocre Linen Pants",20.91,"Automotive, Games & Jewelry","2017-10-01"
1639,"F","CASADO","VITORIA","JARDIM CAMBURI","Sergipe","Heavy Duty Marble Table",32.38,"Sports, Grocery & Computers","2017-09-14"
1640,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Tocantins","Aerodynamic Steel Lamp",66.5,"Baby","2017-10-27"
1641,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","Tocantins","Gorgeous Iron Table",59.23,"Jewelry & Health","2017-09-19"
1642,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Goiás","Enormous Plastic Pants",3.29,"Home & Shoes","2017-10-25"
1643,"F","DIVORCIADO","VITORIA","MARUÍPE","Rio Grande do Norte","Heavy Duty Steel Bag",36.14,"Clothing","2017-10-23"
1644,"M","CASADO","VITORIA","JUCUTUQUARA","Maranhão","Synergistic Linen Plate",94.55,"Music","2017-10-20"
1645,"M","CASADO","VITORIA","SAO PEDRO","Rondônia","Ergonomic Iron Clock",20.91,"Outdoors, Home & Garden","2017-10-04"
1646,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Paraná","Sleek Silk Keyboard",43.4,"Music, Baby & Grocery","2017-11-06"
1647,"F","DIVORCIADO","VITORIA","SAO PEDRO","Rondônia","Lightweight Paper Bag",99.93,"Toys, Industrial & Electronics","2017-09-26"
1648,"M","CASADO","VITORIA","CENTRO","Santa Catarina","Small Linen Keyboard",59.39,"Music, Tools & Books","2017-09-29"
1649,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Acre","Mediocre Steel Watch",73.28,"Beauty & Baby","2017-10-20"
1650,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Rio de Janeiro","Practical Rubber Coat",29.32,"Industrial, Jewelry & Music","2017-09-10"
1651,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Mato Grosso do Sul","Aerodynamic Linen Plate",40.66,"Industrial","2017-09-29"
1652,"M","VIÚVO","VITORIA","SANTO ANTONIO","Goiás","Sleek Linen Hat",48.49,"Outdoors & Computers","2017-10-31"
1653,"M","VIÚVO","VITORIA","CENTRO","Acre","Incredible Linen Table",8.03,"Sports, Grocery & Movies","2017-10-04"
1654,"F","SOLTEIRO","VITORIA","MARUÍPE","Goiás","Practical Paper Pants",17.98,"Music, Home & Sports","2017-11-02"
1655,"M","CASADO","VITORIA","CENTRO","Amazonas","Gorgeous Linen Bench",91.46,"Computers","2017-10-05"
1656,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","Pernambuco","Ergonomic Granite Bench",51.72,"Garden","2017-09-14"
1657,"F","CASADO","VITORIA","JUCUTUQUARA","Rio Grande do Sul","Fantastic Wooden Pants",47.46,"Jewelry & Industrial","2017-09-28"
1658,"F","VIÚVO","VITORIA","CENTRO","Roraima","Heavy Duty Wool Bag",36.29,"Books","2017-10-24"
1659,"M","CASADO","VITORIA","JARDIM DA PENHA","Acre","Incredible Iron Plate",78.05,"Automotive, Sports & Kids","2017-09-19"
1660,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Amazonas","Rustic Linen Clock",96.19,"Music & Movies","2017-10-19"
1661,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Rondônia","Incredible Steel Chair",92.8,"Books & Jewelry","2017-10-15"
1662,"M","VIÚVO","VITORIA","GOIABEIRAS","Paraná","Heavy Duty Bronze Watch",52.66,"Baby","2017-11-06"
1663,"M","VIÚVO","VITORIA","SANTO ANTONIO","Amapá","Incredible Bronze Computer",16.85,"Beauty","2017-09-29"
1664,"M","CASADO","VITORIA","PRAIA DO CANTO","Rondônia","Fantastic Rubber Bag",79.39,"Health","2017-09-10"
1665,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Santa Catarina","Fantastic Plastic Watch",91.02,"Industrial & Jewelry","2017-09-29"
1666,"M","DIVORCIADO","VITORIA","CENTRO","Espírito Santo","Heavy Duty Cotton Pants",30.51,"Garden & Outdoors","2017-10-19"
1667,"M","CASADO","VITORIA","CENTRO","Rio Grande do Sul","Awesome Linen Computer",19.25,"Books","2017-10-19"
1668,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Rio de Janeiro","Durable Iron Bench",15.14,"Tools & Toys","2017-10-14"
1669,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Paraná","Practical Iron Wallet",31.93,"Home","2017-09-11"
1670,"F","VIÚVO","VITORIA","CENTRO","Bahia","Heavy Duty Plastic Car",80.91,"Automotive & Toys","2017-10-31"
1671,"M","SOLTEIRO","VITORIA","MARUÍPE","Roraima","Ergonomic Plastic Keyboard",99.97,"Grocery & Toys","2017-10-19"
1672,"M","VIÚVO","VITORIA","CENTRO","Ceará","Synergistic Aluminum Coat",35.24,"Movies","2017-11-05"
1673,"F","CASADO","VITORIA","JARDIM DA PENHA","Sergipe","Ergonomic Plastic Clock",77.71,"Tools & Garden","2017-10-28"
1674,"F","VIÚVO","VITORIA","MARUÍPE","Amapá","Incredible Plastic Clock",88.49,"Books & Games","2017-09-18"
1675,"F","DIVORCIADO","VITORIA","GOIABEIRAS","Bahia","Heavy Duty Plastic Pants",70.7,"Jewelry, Health & Clothing","2017-10-29"
1676,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Piauí","Gorgeous Aluminum Keyboard",52.9,"Garden, Kids & Beauty","2017-09-18"
1677,"M","CASADO","VITORIA","GOIABEIRAS","Rio Grande do Norte","Rustic Marble Pants",73.46,"Books & Outdoors","2017-09-14"
1678,"M","CASADO","VITORIA","JUCUTUQUARA","Sergipe","Rustic Granite Bottle",86.05,"Industrial & Music","2017-09-28"
1679,"F","VIÚVO","VITORIA","GOIABEIRAS","Santa Catarina","Intelligent Plastic Bottle",79.52,"Games, Kids & Books","2017-11-04"
1680,"F","VIÚVO","VITORIA","JARDIM CAMBURI","Paraíba","Lightweight Granite Coat",25.08,"Shoes & Clothing","2017-09-11"
1681,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Sergipe","Enormous Steel Shoes",18.85,"Clothing & Jewelry","2017-11-08"
1682,"F","VIÚVO","VITORIA","JUCUTUQUARA","Espírito Santo","Lightweight Concrete Shoes",56.44,"Games","2017-09-13"
1683,"M","SOLTEIRO","VITORIA","CENTRO","Paraná","Gorgeous Rubber Wallet",20.31,"Music","2017-10-17"
1684,"M","VIÚVO","VITORIA","JUCUTUQUARA","Ceará","Fantastic Paper Hat",68.47,"Kids, Books & Industrial","2017-10-07"
1685,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Pará","Small Marble Plate",50.69,"Industrial","2017-10-12"
1686,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","Sergipe","Mediocre Granite Knife",58.39,"Computers","2017-10-10"
1687,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Mato Grosso do Sul","Lightweight Concrete Gloves",6.52,"Movies","2017-11-06"
1688,"F","DIVORCIADO","VITORIA","CENTRO","Roraima","Durable Aluminum Knife",75.79,"Baby","2017-10-07"
1689,"F","CASADO","VITORIA","JUCUTUQUARA","São Paulo","Lightweight Wooden Gloves",78.5,"Music, Garden & Outdoors","2017-11-07"
1690,"F","VIÚVO","VITORIA","CENTRO","Pará","Enormous Wool Computer",73.73,"Games","2017-11-07"
1691,"F","CASADO","VITORIA","SAO PEDRO","Pará","Heavy Duty Plastic Watch",22.29,"Industrial & Tools","2017-10-20"
1692,"F","CASADO","VITORIA","JARDIM DA PENHA","Goiás","Heavy Duty Leather Bench",66.84,"Toys, Tools & Garden","2017-10-24"
1693,"F","CASADO","VITORIA","CENTRO","Mato Grosso do Sul","Ergonomic Paper Chair",18.62,"Toys","2017-10-01"
1694,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","Maranhão","Mediocre Linen Wallet",2.12,"Home & Music","2017-11-08"
1695,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Paraíba","Practical Wooden Table",83.75,"Baby","2017-11-03"
1696,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Minas Gerais","Incredible Wool Watch",87.2,"Movies & Health","2017-09-15"
1697,"F","DIVORCIADO","VITORIA","CENTRO","Rondônia","Sleek Bronze Shirt",73.63,"Kids","2017-10-11"
1698,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Acre","Gorgeous Copper Bottle",15.86,"Garden","2017-10-18"
1699,"F","CASADO","VITORIA","SANTO ANTONIO","São Paulo","Ergonomic Steel Table",11.37,"Games","2017-10-18"
1700,"F","DIVORCIADO","VITORIA","MARUÍPE","Alagoas","Awesome Bronze Bench",99.01,"Shoes & Automotive","2017-09-15"
1701,"F","CASADO","VITORIA","PRAIA DO CANTO","Amapá","Heavy Duty Rubber Chair",89.97,"Movies, Toys & Outdoors","2017-09-11"
1702,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Rondônia","Rustic Cotton Bottle",29.89,"Books","2017-10-15"
1703,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Goiás","Incredible Bronze Gloves",53.61,"Health","2017-10-26"
1704,"F","VIÚVO","VITORIA","MARUÍPE","Rio Grande do Norte","Ergonomic Rubber Bench",72.42,"Books","2017-11-04"
1705,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Distrito Federal","Small Concrete Hat",25.68,"Kids","2017-10-05"
1706,"F","SOLTEIRO","VITORIA","MARUÍPE","Mato Grosso","Lightweight Wool Pants",3.67,"Clothing & Baby","2017-10-14"
1707,"M","DIVORCIADO","VITORIA","MARUÍPE","Mato Grosso","Intelligent Cotton Keyboard",4.35,"Movies & Grocery","2017-10-02"
1708,"F","CASADO","VITORIA","JARDIM CAMBURI","Goiás","Heavy Duty Marble Gloves",67.93,"Outdoors","2017-09-13"
1709,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Espírito Santo","Gorgeous Cotton Gloves",81.96,"Electronics","2017-09-22"
1710,"F","CASADO","VITORIA","JUCUTUQUARA","Paraná","Intelligent Copper Gloves",14.99,"Beauty, Clothing & Baby","2017-11-02"
1711,"F","VIÚVO","VITORIA","SANTO ANTONIO","Distrito Federal","Awesome Cotton Computer",48.56,"Books, Tools & Automotive","2017-10-17"
1712,"M","SOLTEIRO","VITORIA","GOIABEIRAS","Rio de Janeiro","Intelligent Wool Bag",48.47,"Automotive & Baby","2017-09-11"
1713,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Amapá","Small Bronze Knife",74.53,"Computers & Jewelry","2017-10-26"
1714,"M","CASADO","VITORIA","SAO PEDRO","Minas Gerais","Practical Silk Lamp",86.15,"Computers, Games & Toys","2017-10-18"
1715,"M","CASADO","VITORIA","CENTRO","Bahia","Small Granite Chair",4.41,"Clothing","2017-09-30"
1716,"M","VIÚVO","VITORIA","JARDIM DA PENHA","Amapá","Gorgeous Steel Plate",88.92,"Electronics & Automotive","2017-10-03"
1717,"M","DIVORCIADO","VITORIA","SAO PEDRO","Piauí","Mediocre Copper Watch",27.3,"Books & Garden","2017-09-12"
1718,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Minas Gerais","Fantastic Steel Bag",28.47,"Music, Baby & Automotive","2017-10-18"
1719,"F","DIVORCIADO","VITORIA","MARUÍPE","Pará","Intelligent Cotton Watch",84.56,"Garden, Beauty & Computers","2017-11-04"
1720,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Sergipe","Practical Iron Gloves",81.86,"Music","2017-09-29"
1721,"F","CASADO","VITORIA","JUCUTUQUARA","Piauí","Incredible Wooden Bench",24.64,"Sports, Books & Grocery","2017-09-12"
1722,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Ceará","Sleek Aluminum Bag",61.26,"Industrial & Games","2017-09-16"
1723,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Paraná","Fantastic Rubber Clock",30.38,"Toys, Beauty & Jewelry","2017-10-24"
1724,"F","VIÚVO","VITORIA","JUCUTUQUARA","Ceará","Lightweight Steel Gloves",27.19,"Kids & Beauty","2017-11-07"
1725,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Distrito Federal","Mediocre Paper Keyboard",21.92,"Sports & Grocery","2017-10-04"
1726,"M","SOLTEIRO","VITORIA","SAO PEDRO","Amapá","Heavy Duty Aluminum Pants",93.23,"Outdoors, Shoes & Health","2017-10-13"
1727,"M","VIÚVO","VITORIA","MARUÍPE","Mato Grosso do Sul","Durable Plastic Bottle",52.88,"Beauty & Games","2017-10-15"
1728,"F","CASADO","VITORIA","GOIABEIRAS","Rio Grande do Sul","Sleek Iron Shirt",83.28,"Garden, Outdoors & Automotive","2017-09-27"
1729,"F","SOLTEIRO","VITORIA","CENTRO","Amapá","Enormous Steel Pants",16.75,"Tools, Outdoors & Baby","2017-10-18"
1730,"M","DIVORCIADO","VITORIA","GOIABEIRAS","Paraná","Aerodynamic Cotton Shoes",69.24,"Electronics, Games & Industrial","2017-10-13"
1731,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Espírito Santo","Incredible Plastic Keyboard",41.27,"Automotive","2017-10-28"
1732,"M","CASADO","VITORIA","JARDIM CAMBURI","Rondônia","Incredible Concrete Hat",57.99,"Books, Clothing & Industrial","2017-09-19"
1733,"M","SOLTEIRO","VITORIA","GOIABEIRAS","Paraíba","Gorgeous Paper Car",84.62,"Toys","2017-10-05"
1734,"F","VIÚVO","VITORIA","GOIABEIRAS","Alagoas","Heavy Duty Aluminum Clock",60.42,"Sports & Grocery","2017-10-17"
1735,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Paraíba","Enormous Rubber Table",60.33,"Jewelry, Baby & Home","2017-10-02"
1736,"F","CASADO","VITORIA","SAO PEDRO","Amapá","Practical Iron Bottle",7.7,"Home, Health & Movies","2017-10-17"
1737,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Sergipe","Enormous Iron Watch",5.66,"Movies & Sports","2017-10-19"
1738,"M","CASADO","VITORIA","CENTRO","Bahia","Small Steel Chair",26.23,"Games & Beauty","2017-10-27"
1739,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Piauí","Ergonomic Marble Shoes",10.95,"Tools & Electronics","2017-10-11"
1740,"F","CASADO","VITORIA","SAO PEDRO","Minas Gerais","Gorgeous Steel Bench",86.24,"Industrial, Shoes & Electronics","2017-09-29"
1741,"F","CASADO","VITORIA","SANTO ANTONIO","Pará","Heavy Duty Plastic Coat",77.04,"Outdoors","2017-11-03"
1742,"F","VIÚVO","VITORIA","JUCUTUQUARA","Mato Grosso do Sul","Gorgeous Paper Bottle",99.55,"Clothing, Jewelry & Home","2017-10-02"
1743,"M","CASADO","VITORIA","JARDIM CAMBURI","Tocantins","Synergistic Concrete Bottle",17.09,"Automotive, Health & Kids","2017-09-29"
1744,"M","CASADO","VITORIA","SAO PEDRO","Mato Grosso do Sul","Synergistic Aluminum Lamp",26.35,"Automotive, Garden & Computers","2017-11-04"
1745,"F","VIÚVO","VITORIA","JARDIM DA PENHA","São Paulo","Heavy Duty Plastic Knife",72.89,"Garden, Beauty & Health","2017-09-25"
1746,"M","CASADO","VITORIA","SAO PEDRO","Minas Gerais","Durable Wooden Wallet",40.05,"Garden, Grocery & Home","2017-11-06"
1747,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Rondônia","Sleek Rubber Table",85.14,"Tools, Industrial & Games","2017-11-05"
1748,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Maranhão","Synergistic Steel Bottle",23.15,"Books, Tools & Sports","2017-09-25"
1749,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Sergipe","Ergonomic Paper Wallet",85.33,"Baby & Electronics","2017-10-09"
1750,"M","CASADO","VITORIA","GOIABEIRAS","Santa Catarina","Gorgeous Cotton Hat",57.42,"Computers, Grocery & Automotive","2017-09-17"
1751,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Bahia","Incredible Leather Chair",8.62,"Books","2017-10-12"
1752,"M","SOLTEIRO","VITORIA","CENTRO","Roraima","Lightweight Wool Shirt",58.94,"Industrial, Sports & Jewelry","2017-09-24"
1753,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Roraima","Sleek Iron Table",36.92,"Clothing, Sports & Baby","2017-10-08"
1754,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Goiás","Lightweight Aluminum Gloves",84.17,"Music","2017-10-30"
1755,"F","VIÚVO","VITORIA","JARDIM CAMBURI","Bahia","Incredible Granite Bottle",14.24,"Shoes","2017-11-01"
1756,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Roraima","Durable Steel Pants",22.17,"Games & Shoes","2017-11-06"
1757,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Rio Grande do Norte","Ergonomic Leather Table",35.5,"Electronics & Shoes","2017-09-11"
1758,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","Tocantins","Awesome Copper Hat",61.15,"Beauty, Games & Jewelry","2017-10-14"
1759,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Goiás","Ergonomic Granite Pants",83.47,"Tools & Health","2017-10-25"
1760,"M","VIÚVO","VITORIA","MARUÍPE","Pernambuco","Rustic Cotton Watch",4.38,"Games","2017-09-24"
1761,"M","CASADO","VITORIA","JUCUTUQUARA","Mato Grosso","Durable Copper Lamp",41.29,"Clothing & Music","2017-11-02"
1762,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Ceará","Incredible Steel Coat",46.3,"Sports & Music","2017-10-02"
1763,"M","CASADO","VITORIA","SANTO ANTONIO","Espírito Santo","Enormous Granite Table",12.47,"Sports & Tools","2017-11-06"
1764,"M","SOLTEIRO","VITORIA","GOIABEIRAS","Paraná","Synergistic Granite Clock",24.61,"Computers & Industrial","2017-10-31"
1765,"M","VIÚVO","VITORIA","GOIABEIRAS","Piauí","Small Copper Hat",75.51,"Games, Beauty & Toys","2017-09-11"
1766,"F","VIÚVO","VITORIA","SAO PEDRO","Amazonas","Small Copper Bottle",49.15,"Industrial & Music","2017-10-09"
1767,"F","CASADO","VITORIA","GOIABEIRAS","Rio de Janeiro","Practical Steel Watch",24.25,"Kids & Automotive","2017-11-08"
1768,"F","CASADO","VITORIA","MARUÍPE","Paraíba","Lightweight Steel Gloves",78.34,"Clothing","2017-10-30"
1769,"M","DIVORCIADO","VITORIA","MARUÍPE","Paraíba","Mediocre Silk Knife",96.1,"Garden","2017-09-28"
1770,"F","DIVORCIADO","VITORIA","SAO PEDRO","Alagoas","Heavy Duty Plastic Knife",50.53,"Outdoors","2017-10-24"
1771,"M","DIVORCIADO","VITORIA","SAO PEDRO","Alagoas","Incredible Steel Shirt",40.37,"Garden, Beauty & Games","2017-10-14"
1772,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Tocantins","Small Paper Car",39.74,"Garden & Home","2017-11-01"
1773,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Distrito Federal","Durable Steel Plate",23.34,"Industrial, Toys & Movies","2017-10-10"
1774,"M","DIVORCIADO","VITORIA","MARUÍPE","Amazonas","Heavy Duty Linen Shoes",32.87,"Computers, Clothing & Kids","2017-09-15"
1775,"F","VIÚVO","VITORIA","JUCUTUQUARA","Ceará","Aerodynamic Linen Hat",26.68,"Grocery, Automotive & Tools","2017-09-30"
1776,"M","CASADO","VITORIA","JARDIM DA PENHA","Sergipe","Heavy Duty Plastic Knife",84.66,"Computers, Games & Jewelry","2017-10-20"
1777,"F","DIVORCIADO","VITORIA","CENTRO","Rio Grande do Norte","Practical Cotton Hat",32.31,"Garden","2017-09-24"
1778,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Piauí","Sleek Plastic Clock",43.96,"Jewelry","2017-10-15"
1779,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","Distrito Federal","Sleek Cotton Plate",35.97,"Electronics, Outdoors & Movies","2017-10-08"
1780,"M","CASADO","VITORIA","JARDIM CAMBURI","Alagoas","Synergistic Bronze Wallet",74.54,"Tools, Toys & Clothing","2017-09-17"
1781,"F","SOLTEIRO","VITORIA","CENTRO","Distrito Federal","Awesome Aluminum Computer",3.55,"Movies, Sports & Health","2017-09-23"
